birthday,height,name,nationality,sportsman_id,weight
426528000000,179,Hao Zhang,Dominican_Republic,SM459511526,75
462643200000,179,Cleopa Baldini,Norway,SM591435903,87
389203200000,181,Ge Zhang,Scotland,SM339987644,91
349372800000,177,Bing Zhu,China,SM470326193,83
356457600000,187,Arjun Sharma,Canada,SM493086541,89
325353600000,178,Masahiro Mori,Niger,SM441564151,90
477331200000,188,Khanh Ngoc Pham,Angola,SM827462208,83
392486400000,184,Chen Xu,Pakistan,SM913430609,102
479577600000,178,Wei Wei,Ethiopia,SM241368900,93
546534000000,181,Zheng Wang,Angola,SM803713617,96
555174000000,179,Dongshan Zhang,Rwanda,SM183364626,77
595958400000,186,Deepa Irani,Italy,SM710570492,80
455558400000,175,Abdelaziz Allouache,Chile,SM136840073,99
631987200000,170,Candice Coetzee,Belgium,SM455032836,81
408211200000,176,Aditya Sharma,Morocco,SM591394452,81
347385600000,190,Jie Wu,Morocco,SM912196361,99
403027200000,174,Farhad Jahani,Peru,SM407575177,84
330537600000,191,Albert Camille Zubir,Uruguay,SM499808995,91
353433600000,167,James Wilson,Yemen,SM899286147,91
627408000000,181,Vitor Santos,Libya,SM507003975,93
457459200000,175,Abby Hassan,Hong_Kong,SM555458604,72
399830400000,179,Manuel Mendez,Kenya,SM126154018,82
613321200000,182,Carlo Bianchi,Australia,SM600551481,87
461088000000,173,Aditya Kapoor,Angola,SM491205181,84
621010800000,184,Jacques Bachir,Taiwan,SM758988560,99
516898800000,183,Alice Chen,Tanzania,SM578233302,82
473875200000,183,Amisha Gauchan,Russia,SM255899225,85
486576000000,185,Abhishek Kapoor,Namibia,SM760608898,73
469382400000,175,Abdul-Malik Ben-Tzur,Croatia,SM623713117,77
528652800000,182,Adnan Abdullah,Tanzania,SM373863431,91
401990400000,174,Evgeny Efimkin,United_Kingdom,SM655227803,74
557161200000,188,Francisco Gomez,Denmark,SM511638035,73
568310400000,182,Boris Popov,Estonia,SM496218971,80
361814400000,166,Imran Hussain,Uruguay,SM597656437,90
351878400000,174,Naresh Kapoor,Laos,SM608037489,87
597772800000,185,Harry Smith,New_Zealand,SM707728268,100
560966400000,182,Almira Barbu,Rwanda,SM334145085,83
424800000000,166,Paul Nsengiyumva,Brazil,SM577761947,86
445795200000,188,Ivan Ignatyevich Hleb,Australia,SM811331354,73
476380800000,170,David Smith,Liberia,SM716939152,90
582476400000,175,Bruce Fenter,Namibia,SM514909775,74
522428400000,173,Rudolf Muller,Japan,SM761212997,88
554569200000,175,Yuki Suzuki,Dominican_Republic,SM455885927,84
463334400000,179,Megumi Suzuki,India,SM237236984,76
586364400000,188,Carlos Dom Pedro II,Republic_of_Macedonia,SM511773723,83
429206400000,173,Carlos Parra,Israel,SM722702584,87
513187200000,178,Lev Garlitsky,Wales,SM215045633,98
415641600000,166,Carlos Alberto Santos,Philippines,SM597737776,69
455126400000,178,Tomas Alex,El_Salvador,SM852561876,98
488736000000,180,Robert Smith,Spain,SM128842822,98
403113600000,172,Walter Fischer,Zambia,SM908264823,83
350496000000,177,Yang Liu,Sri_Lanka,SM524682028,93
504633600000,178,Babar Malik,Turkey,SM370790864,84
600710400000,167,Lei Wang,Indonesia,SM536080383,80
514137600000,183,Arjun Khan,Chile,SM899997337,93
380131200000,170,Karan Rao,Greece,SM290368987,74
478368000000,190,Pedro Tavares,Slovakia,SM307752051,71
524847600000,169,K. Kapoor,Japan,SM319944542,77
318960000000,187,George Nagy,Tanzania,SM912715963,90
563472000000,175,Isabel Reyes,Zambia,SM451333812,93
358704000000,180,Kunal Kumar,Algeria,SM209943415,88
537897600000,177,Eduardo Machado,Russia,SM891324580,91
330796800000,168,Juan Gonzalez,Taiwan,SM824699561,78
424972800000,177,Rene Nys,Italy,SM260773875,92
473356800000,190,Hideo Kato,Algeria,SM610887821,72
328377600000,174,Jack Kent,Scotland,SM104747574,97
323798400000,176,Abdul Haris Balawan,Mongolia,SM743874790,80
435513600000,166,Arif Gallagher,Namibia,SM183128755,96
471024000000,173,Đinh Diễm Liên Phan,Germany,SM556262698,69
473097600000,166,Rahul Khan,Nepal,SM757615501,95
344188800000,177,Faisal Ahmed,Poland,SM588294828,92
342979200000,189,Abdulaziz Ali,Mongolia,SM322115649,88
413136000000,183,Bing Zhang,Wales,SM162521007,92
497548800000,170,Jie Liu,Uruguay,SM649649400,94
530121600000,184,Shweta Irani,Philippines,SM907073102,95
412704000000,171,Dominic Mifsud,Egypt,SM128165878,69
520873200000,176,Karl Muller,Jordan,SM340172744,100
460224000000,187,Ali Achiou,Cambodia,SM541397356,99
350928000000,171,Joseph Kumar,Bosnia_and_Herzegovina,SM345418585,82
571593600000,185,Sanjay Rao,Zambia,SM282555059,73
535219200000,181,Adrian Alexandra,Malaysia,SM151275384,79
385920000000,166,Jie Chen,Namibia,SM811387049,74
626889600000,190,Bingbing Chen,Angola,SM275772226,100
558547200000,167,Eduardo Antonio,Venezuela,SM931598763,94
349286400000,171,Hans Johnson,India,SM674837138,102
353088000000,177,Seung-Won Han,Egypt,SM675158281,78
474825600000,167,Cesar Bach,Norway,SM692800847,71
379353600000,172,Gurminj Znaimer,Brazil,SM968483236,92
370281600000,183,Faisal Butt,Japan,SM283498369,70
423072000000,168,Gheorghe Popescu,Laos,SM938910578,81
557852400000,174,Edward Berman,South_Korea,SM373590615,70
591724800000,181,Pedro Pereira,Namibia,SM596857913,97
609606000000,185,Hao Li,Belarus,SM140689547,84
332611200000,188,Michael Wilson,Democratic_Republic_of_the_Congo,SM562233540,78
467222400000,176,Julius Gachamba,Tunisia,SM170584486,75
514742400000,169,Amy Hassan,Tajikistan,SM860393707,74
546620400000,179,Vitor Martins,Latvia,SM962861748,97
542736000000,177,Vanessa Rodriguez,Pakistan,SM961227433,102
561657600000,172,Jose Gonzalez,Mexico,SM362555655,94
367516800000,181,Mehdi Forouhar,Nicaragua,SM719497552,80
618246000000,174,Zheng Hu,Chile,SM676534190,76
629308800000,178,Asim Ali,Norway,SM146074373,91
620492400000,189,David Boginskaya,France,SM276064273,91
370713600000,183,Gabriel Rojas,Slovenia,SM151034214,95
503337600000,189,V. Rao,Poland,SM938564185,75
361987200000,180,Sandor Kovacs,Croatia,SM894502529,76
376934400000,166,Gerhard Richter,Tajikistan,SM808740559,76
464284800000,179,Amir Omar,Venezuela,SM960457382,88
628531200000,169,Bing Chen,Angola,SM920751445,94
522169200000,170,Peng Wang,Spain,SM358331618,97
490291200000,177,John Rao,Puerto_Rico,SM214813507,94
372268800000,188,Abhishek Kapoor,Romania,SM137378170,75
381427200000,175,Li Xu,Burma,SM367912448,74
602179200000,188,Antonio Cruz,Sri_Lanka,SM180917305,99
482515200000,166,Jacques David,Brazil,SM691416960,80
449164800000,178,Changpeng Xu,Croatia,SM406940047,72
560793600000,185,Richard Cruz,South_Africa,SM876916645,71
556124400000,176,Isla Al Mahaijri,Chad,SM799726645,93
515088000000,187,Bob Smith,Dominican_Republic,SM244591705,69
349286400000,182,Ricardo Garcia,Hong_Kong,SM138529802,96
518108400000,170,Deepak Rao,Chile,SM283049572,77
410889600000,167,Anna Hleb,England,SM203538081,97
557074800000,182,Sirak Dego,Israel,SM113707807,71
486576000000,186,Chen Zhang,Nepal,SM215671082,99
462038400000,174,Jose Santos,Czech_Republic,SM383606505,84
474912000000,180,Abdul Rahman Gallagher,Oman,SM440832346,92
343670400000,168,Ashok Singh,Slovakia,SM962233859,95
482428800000,181,Abhishek Singh,Kazakhstan,SM551446140,99
412012800000,167,A. Singh,Pakistan,SM906263522,92
523897200000,175,Zheng Yang,Libya,SM572197019,81
581958000000,183,Ahmet Alp,Norway,SM229648231,96
613926000000,191,Aa Ngurah Gallagher,Laos,SM571892536,89
557766000000,189,Jorge Rojas,Northern_Ireland,SM173606065,78
498672000000,173,Abdul Rahim Qaderi,New_Zealand,SM826287846,85
505497600000,181,Roberto Rodriguez,Panama,SM366353305,98
598550400000,190,Rajiv Sharma,Democratic_Republic_of_the_Congo,SM627009756,98
576086400000,182,Javed Malik,Pakistan,SM907195595,90
382291200000,186,A. Lesmana,Panama,SM237236157,81
624124800000,186,Imran Malik,Panama,SM300750358,77
405792000000,189,Zhong Zhu,Tunisia,SM198146337,72
457632000000,169,Angus Chen,Northern_Ireland,SM199688827,91
554050800000,168,Albert Camille Aly,Panama,SM559402456,89
401817600000,176,Sanjay Khan,Mauritania,SM779845297,84
601401600000,178,David Dube,Papua_New_Guinea,SM435902009,76
587919600000,170,K. Sharma,Slovakia,SM842573999,96
351705600000,177,Zhang Chen,El_Salvador,SM450499449,81
501004800000,179,Fernando Castillo,Philippines,SM960506475,97
529344000000,189,Wim Buysse,Kenya,SM489430305,86
585327600000,174,Vicente Garcia,Sweden,SM104366201,89
577378800000,174,Michael Brown,Austria,SM436987344,99
494784000000,170,Wilhelm Becker,Senegal,SM272347711,77
560448000000,169,Jetsada Akkaraseranee,England,SM183354813,97
361382400000,173,Roberto Alonso,Republic_of_Ireland,SM129050380,88
585846000000,170,Joseph Sharma,China,SM819874315,77
497894400000,176,Yang Wu,Bosnia_and_Herzegovina,SM903277983,78
559670400000,181,Joseph Sharma,Peru,SM152439446,101
576000000000,189,Ryszard Hleb,Cameroon,SM608833255,80
354124800000,166,Markos Fampas,Scotland,SM661642410,71
450633600000,176,Jose Reyes,El_Salvador,SM925883424,70
418665600000,180,Mahmoud Mekawy,Malaysia,SM744910514,78
516553200000,187,Lei Wang,Madagascar,SM173563505,95
446745600000,174,Akira Yamada,Republic_of_Ireland,SM464588547,91
544896000000,188,Wei Zhang,Sri_Lanka,SM835105290,81
615481200000,183,Vinod Khan,Estonia,SM173519123,91
552668400000,183,Ashok Sharma,Belgium,SM958957790,84
454435200000,183,Chen Zhang,Cuba,SM119649098,81
446054400000,177,Joseph Joshi,Burma,SM111594335,97
456940800000,177,Andrew Ljungqvist,Afghanistan,SM631597905,70
602352000000,191,Michael Markov,Angola,SM818350060,88
503078400000,176,Ai Takahashi,Thailand,SM608432939,93
626284800000,186,Li Li,Panama,SM394119715,70
609519600000,182,Igor Efimkin,Cameroon,SM521325395,96
523378800000,187,Ai Li,Nicaragua,SM800039998,82
549385200000,179,Jim Johnson,Finland,SM336830699,77
403027200000,168,Jacqueline Pham,Pakistan,SM837294820,75
585327600000,178,Juliana Silva,Ethiopia,SM516990869,81
395164800000,176,Batong Ha,Burma,SM599006541,73
438019200000,174,Rene Aa,Vietnam,SM273945287,73
462038400000,170,Jharana Basnet,Philippines,SM410765421,96
376329600000,182,Alexei Goma,Libya,SM730707086,75
481478400000,172,Lajos Nagy,Libya,SM752200847,92
524934000000,174,Arjun Chatterjee,Nicaragua,SM827537618,80
318614400000,180,Jay Ha,New_Zealand,SM602640227,74
557938800000,188,Ivan Ivanov,Republic_of_Ireland,SM660165731,75
406656000000,168,Anna Edelman,Bolivia,SM284671550,80
474134400000,185,Amisha Lachman,Norway,SM207253071,88
456163200000,169,Anucha Charoenpura,Cuba,SM617263145,85
322761600000,166,Akram Chihab,Liberia,SM827155127,79
408988800000,191,Jie Wang,Wales,SM443412492,101
591811200000,189,Lei Zhang,Malta,SM861050127,100
442512000000,170,Masahiro Yamada,Canada,SM387250455,83
446918400000,168,Nikolay Shevchenko,Turkey,SM391998860,95
477676800000,173,Mikael Persson,Liberia,SM177017993,97
400608000000,175,Batong Ha,Chad,SM821108253,94
465580800000,175,Carlo Aquino,Swaziland,SM548806602,90
603820800000,177,Antonio Rodriguez,Republic_of_Macedonia,SM296828342,86
600883200000,191,Emperor of Brazil Costa,Singapore,SM447422848,98
376070400000,166,Akira Kobayashi,Mexico,SM736677006,87
541958400000,179,Abdul Haris Balawan,Tunisia,SM567652630,87
612889200000,173,Zheng Li,Indonesia,SM958605016,70
511804800000,189,Bruce Coetzee,Afghanistan,SM245773546,102
513187200000,172,Amber Lee,Scotland,SM441633086,89
414518400000,166,Huỳnh Ngọc Tâm Đoan Do,Puerto_Rico,SM863597583,73
484848000000,181,K. Singh,United_Kingdom,SM224971150,91
335894400000,171,Kamel Abderrahmane,Iran,SM387008657,75
473443200000,178,Arnaud Akongo,Bolivia,SM884559235,79
523724400000,182,Adje van den Berg Vries,Switzerland,SM904010214,83
599068800000,180,Alyaksey Eig,South_Korea,SM542097158,76
547311600000,184,Chen Li,Cameroon,SM701199084,83
336067200000,183,Carlos Silva,Czech_Republic,SM703485231,75
341856000000,189,Yuki Sato,England,SM379086298,89
475084800000,175,Elena Basov,Mexico,SM167372052,76
324921600000,191,Wei Li,Republic_of_Ireland,SM298723799,70
573408000000,175,Rahul Nair,Indonesia,SM116856638,69
502300800000,174,Carlos Rodriguez,Afghanistan,SM444760987,85
420307200000,185,Manuel Garcia,Oman,SM705923363,73
344016000000,190,Albert Blanc,Poland,SM256328591,100
600537600000,181,Koji Tanaka,Malta,SM436328202,75
452880000000,190,Jun Yang,Mauritius,SM399814153,73
551804400000,165,Jun Wu,Swaziland,SM588071613,99
473097600000,188,Jose Santos,Poland,SM506501003,71
497808000000,177,Rahul Bose,Republic_of_Macedonia,SM479069905,88
355939200000,180,Daisuke Suzuki,Burma,SM828903109,98
547052400000,168,Hiroshi Matsudaira,Malaysia,SM431670843,84
493660800000,185,Mihai Popescu,Belgium,SM865326973,83
549903600000,172,Camila Alves,Wales,SM738551738,84
538934400000,188,Michael Miller,Dominican_Republic,SM118487071,92
537811200000,183,Robert Bratianu,Morocco,SM176461145,98
525366000000,171,Steve Allen,Lithuania,SM867804299,80
609001200000,186,James Johnson,Moldova,SM155836899,95
545756400000,189,Antonio Garcia,Republic_of_Ireland,SM704059877,99
514915200000,182,Ashok Singh,Rwanda,SM256535640,87
557938800000,186,Carlos Santos,Afghanistan,SM278850273,93
479491200000,176,Diem Nguyen,United_Kingdom,SM726050970,96
502473600000,166,Ken Ito,Belarus,SM573999750,83
451929600000,170,Yusuke Sato,Laos,SM136953031,79
481392000000,173,Ahsan Babar,Chile,SM822217798,99
502560000000,172,Leroy Halirou Omonga,Netherlands,SM791810076,100
378057600000,183,João Martins,United_States,SM932567840,71
338486400000,179,Carlos Arroyo,Democratic_Republic_of_the_Congo,SM135992037,97
390585600000,171,Amit Rao,Finland,SM183630677,74
524588400000,180,Zheng Li,Venezuela,SM106518572,84
593798400000,188,Anand Sharma,India,SM674788020,97
405878400000,182,Luigi Ferrari,Poland,SM737546703,87
335376000000,175,James Evans,Vietnam,SM646211641,90
346348800000,186,John Rao,Mexico,SM880925589,70
449683200000,188,Hồ Mạnh Dũng Loan,Thailand,SM933128376,89
537206400000,172,Luis Cruz,India,SM351885947,99
531244800000,173,Arap Ngoche,Colombia,SM158177880,89
507052800000,187,A. Khan,Panama,SM502637626,97
437846400000,178,Enrique Cejas,Ukraine,SM720718736,78
615826800000,166,Sayed Mahmoud,Liberia,SM383543333,82
417888000000,180,Luis Alvarez,Egypt,SM506416380,72
537120000000,181,Ashok Kumar,Spain,SM269942368,78
395596800000,169,Paul Jones,Italy,SM405326301,72
501264000000,184,Yang Chen,Vietnam,SM345604251,95
572198400000,170,K. Khan,New_Zealand,SM884689401,83
575136000000,175,John Kumar,Malaysia,SM533710692,76
340214400000,182,Anson Zhou,Bosnia_and_Herzegovina,SM708135403,95
378057600000,183,Anson Chen,Angola,SM441803584,78
553014000000,173,A. Sharma,Republic_of_Ireland,SM220219602,94
496944000000,178,Naresh Kapoor,Slovenia,SM364596006,75
605376000000,190,K. A. Chopra,Belarus,SM198120055,82
480614400000,176,Prince Yamada,Slovenia,SM134784798,100
516121200000,171,Jack Jones,Algeria,SM414839781,84
581958000000,183,Jun Kato,South_Africa,SM716324050,100
627235200000,168,Eddie Santos,Slovakia,SM196832186,73
601488000000,170,Marco Filho,Tajikistan,SM542977902,84
379872000000,175,Marco Donati,Laos,SM689657642,86
493660800000,165,A. Singh,France,SM351062217,91
582649200000,187,Luciano Barre,Northern_Ireland,SM569028178,69
451152000000,186,Abdul Jamil Baloch,Peru,SM924454664,79
356803200000,172,Vitor Silva,Latvia,SM305582526,69
344188800000,168,Ad Van Bolkestein,Wales,SM474821348,70
401644800000,178,Georges Akongo,Canada,SM517795210,95
415123200000,185,Benedict Yang,New_Zealand,SM551751154,95
361555200000,179,Abraham Sandstrom,Libya,SM612186765,93
382118400000,174,Amar Anandyn,Peru,SM892877671,82
459792000000,169,Alberto Alonso,Denmark,SM969721810,89
508867200000,176,Li Li,Netherlands,SM193611996,93
517849200000,178,Dragotin Adamic,Italy,SM496664922,79
614444400000,175,Tissa Abeywardena,Italy,SM720561627,97
409507200000,177,Jose Gomez,Moldova,SM817820041,73
341683200000,186,R. Sharma,Mexico,SM341302222,77
436550400000,167,Tomasz Zabłocki,Brazil,SM936533898,92
518799600000,169,Guy Baudry,Estonia,SM933856337,101
472406400000,183,Ayesha Khan,Madagascar,SM474699822,88
549471600000,165,Ernest B Law-Yone,Spain,SM343565512,72
459446400000,185,Michael King,Canada,SM217973234,70
432403200000,185,Albade Kountche,Democratic_Republic_of_the_Congo,SM783881757,71
359049600000,183,Tariq Amjad,Tunisia,SM169146642,72
467308800000,185,Mpeti Bemba,China,SM453646481,101
587228400000,186,Javed Sen,Czech_Republic,SM534201201,83
602524800000,175,Peng Zhang,Norway,SM523704537,86
497376000000,170,Sanjay Rao,Moldova,SM407249559,75
496512000000,176,Chau Ha,Liberia,SM876608362,95
380044800000,177,Juan Cruz,Mongolia,SM849652728,79
478713600000,186,Lei Wu,Slovakia,SM236960736,98
405619200000,180,Mike Brown,Malta,SM686536245,91
540489600000,175,Rafael Filho,Hong_Kong,SM372200141,75
327081600000,182,Lin Wei,Denmark,SM308064858,97
327772800000,178,Ana Silva,Greece,SM323864251,86
388857600000,172,Ali Bahadori,Brazil,SM769066868,84
524242800000,176,Ben Yang,Brazil,SM176891913,70
323280000000,191,Li Wei,England,SM542393560,102
418233600000,181,Abolfazl Hosseini,Portugal,SM875802961,83
615913200000,168,Baruch Akhiezer,Malta,SM397860651,76
514137600000,177,Nikhil Kumar,Kazakhstan,SM614457825,81
453139200000,186,Ching Ho,Malaysia,SM448957779,100
628790400000,181,Abbas Hosseini,Panama,SM931989139,74
609606000000,183,Lei Wang,Liberia,SM258218844,95
392832000000,181,Aditya Kumar,Bosnia_and_Herzegovina,SM750204864,80
550940400000,174,Dimitris Karvelas,Romania,SM187868998,93
524070000000,174,A. Kapoor,Dominican_Republic,SM899199617,82
521823600000,188,Bingbing Zhu,Papua_New_Guinea,SM486580711,81
420825600000,168,Jim Williams,Bolivia,SM752723022,87
545238000000,177,Marc Zozimar,Poland,SM291258140,80
505324800000,167,Hussein Badreddin Al- Binalshibh,Zambia,SM684263362,75
540403200000,165,Aditya Kumar,Tanzania,SM501236288,96
573840000000,174,Bing Liu,Zambia,SM119482735,98
484588800000,175,Shweta Khan,Angola,SM165404411,83
605808000000,168,Shweta Sharma,Egypt,SM802389561,83
388339200000,180,Ben Chen,Denmark,SM489380188,91
597772800000,172,Jun Zhang,Senegal,SM769090887,76
511804800000,168,K. Rao,Poland,SM116813860,97
384019200000,187,Jun Chen,Nicaragua,SM434708972,90
544809600000,180,Arjun Sharma,Afghanistan,SM401440155,70
523033200000,178,Faisal Hussain,Egypt,SM428678743,74
367516800000,184,Cesar Lopez,Bolivia,SM281931767,70
393350400000,183,Deepak Singh,Sweden,SM867127007,78
433353600000,170,Hao Zhang,Peru,SM205453020,85
335721600000,188,Rahul Khan,Philippines,SM403729431,79
395078400000,185,Abhishek Chatterjee,Democratic_Republic_of_the_Congo,SM890675760,102
612370800000,174,Pavel Balcar,Morocco,SM426754305,71
376675200000,185,R. Rao,Angola,SM188715526,100
327168000000,187,Miguel Rodriguez,Croatia,SM586958152,79
570988800000,168,Hamid Kamkar,Lithuania,SM577384268,77
460828800000,183,Zhang Zhang,Latvia,SM829963128,87
428774400000,188,Ad Berg,New_Zealand,SM501754094,87
333388800000,171,Enrique Garcia,Democratic_Republic_of_the_Congo,SM118760264,70
591552000000,177,Benhalima Ferrer,Indonesia,SM530832326,92
446227200000,177,Deepak Sharma,United_States,SM652436722,94
570124800000,183,Paul Bonnaire,Romania,SM552298108,92
506966400000,191,Bing Zhu,Algeria,SM780165446,89
531676800000,178,Juliana Santos,Argentina,SM619198594,101
341337600000,178,Faiz Aman,Iran,SM487136077,96
459273600000,165,Choi Chinbat,Uruguay,SM406735333,84
584204400000,170,Chico Alves,Portugal,SM172257488,81
327772800000,186,Joe Miller,Denmark,SM966749240,102
469728000000,174,Meera Sharma,Croatia,SM811279773,99
532195200000,184,Alice Lee,Bulgaria,SM520606362,77
452448000000,185,Charles du Preez,Nicaragua,SM918586078,82
320342400000,190,Bich Phuong Loan,Sweden,SM708690509,77
493574400000,165,Mamoon Eshaq 0 Amin,Northern_Ireland,SM402644531,76
391968000000,178,Rahul Seetharaman,Belgium,SM311390400,102
596995200000,171,Rafael Suissa,Republic_of_Macedonia,SM723000477,100
422726400000,165,Kalu Omonga,Venezuela,SM569295173,73
621097200000,174,Abdel-Halim Chedid,United_States,SM648543783,79
615394800000,181,Bich Phuong Danh,Norway,SM784857910,72
544118400000,177,Seung-Hoon Yang,Uruguay,SM238139823,90
435772800000,171,Mohamed Aouadhi,Laos,SM275606576,101
493488000000,178,Wei Huang,Latvia,SM940587696,84
567705600000,174,Chen Yang,Portugal,SM518879574,73
595094400000,182,Fernanda Alves,Rwanda,SM863572931,90
631296000000,188,Andre Fuema,Colombia,SM967604234,69
332956800000,182,Imre Laszlo,Panama,SM794527516,77
438969600000,191,Shweta Singh,Hong_Kong,SM562840908,101
569260800000,168,Yang Wang,South_Korea,SM112036281,70
512582400000,176,Howard Ho,England,SM891335993,92
535132800000,189,Pedro Perez,Uruguay,SM510094275,87
518108400000,177,Jean-Pierre Blanc,Pakistan,SM144282081,99
577983600000,174,Anucha At-Savanon,Scotland,SM951783352,96
389289600000,191,A. Nair,Cameroon,SM186722867,70
331833600000,174,Jimmy Mangalaza,Spain,SM135961514,78
563040000000,174,Li Li,New_Zealand,SM671376117,96
356803200000,191,Kurt Becker,Canada,SM380035961,100
481478400000,166,Jie Zhang,Malaysia,SM178074172,85
575049600000,179,Carlos Escobar,Russia,SM258383160,100
591724800000,171,Ben Davies,Kenya,SM632161350,86
549990000000,180,Jose Rodriguez,Romania,SM852891927,78
429552000000,184,Muhammad Anwar,England,SM100810606,76
477417600000,167,Alfonso Garcia,Laos,SM839301164,88
373392000000,181,Bill Young,Mauritius,SM554728283,82
516812400000,169,Mikhail Efimkin,Liberia,SM248088251,85
397411200000,175,Imtiaz Khan,Peru,SM759104417,74
380822400000,170,Muhammad Tobing,Liberia,SM678182822,84
357235200000,167,Imran Sheikh,Switzerland,SM196260628,80
421689600000,167,Arnaud Berty,Liberia,SM344849675,91
348595200000,187,Jacques Arnaud,Australia,SM161803226,73
502646400000,165,Louis Mertens,Yemen,SM909994050,70
570988800000,181,Rahul Anand,Liberia,SM801000507,92
602352000000,189,Ai Yang,Hong_Kong,SM202378957,94
449251200000,165,Abdul Ghani Zaland,Bulgaria,SM415785643,90
319651200000,181,Jose Santos,Germany,SM978743295,77
479318400000,182,Jie Yang,Niger,SM385986120,99
423590400000,165,Huynh Quang Ho,Azerbaijan,SM975058624,91
603043200000,182,Ge Zhu,Mauritania,SM588364198,92
491932800000,174,Martine Morrocky Tembo,South_Korea,SM533260797,72
567100800000,165,Bingjian Li,Tunisia,SM629968785,78
366393600000,174,Richard Obuya,Malta,SM483614491,88
389808000000,173,Esti Mamo Sandstrom,Indonesia,SM415945267,92
434044800000,187,Bing Liu,Norway,SM661688856,75
341337600000,182,Michael Anderson,Australia,SM419511812,90
627062400000,169,Ahmad Rafiq Budjana,Yemen,SM218094531,98
450720000000,184,Deepak Khan,France,SM988207226,73
370886400000,187,Alfonso Bravo,South_Africa,SM949683957,87
452707200000,169,Wei Wang,Mongolia,SM326892868,102
353692800000,175,Bechir Baya,Spain,SM878855086,96
426700800000,169,Harald Lie,Mauritius,SM262975653,80
464803200000,169,John Murphy,Scotland,SM903650040,79
547484400000,181,Rahul Khan,Czech_Republic,SM453434542,76
461433600000,181,Hao Zhao,Taiwan,SM742973055,77
520182000000,179,Cam Loan,Senegal,SM341903106,98
332611200000,189,Andrei Latchina,United_Kingdom,SM474190295,91
354297600000,191,Dieu Hoa Loan,Moldova,SM279535297,86
508521600000,179,Bacary Keita,Nepal,SM544236082,78
494870400000,165,Kerem Tekin,Belarus,SM407193805,92
550767600000,183,Paul Smith,Malaysia,SM164150174,72
514137600000,179,Richard Cruz,Ethiopia,SM359214539,92
539193600000,173,Hassan Kamkar,Puerto_Rico,SM662878532,96
396720000000,175,Nikolai Kofler,Denmark,SM482262973,101
359308800000,171,Eduardo Gonzales,Afghanistan,SM327346639,73
352310400000,166,Hamed Sadr,Chile,SM496499600,102
370368000000,180,Georg Padar,Bolivia,SM781954682,70
412012800000,187,Jie Wang,China,SM235173030,94
418320000000,173,Alexei Codreanu,England,SM700568267,69
595785600000,167,Eric Michie,Italy,SM574009121,74
382982400000,190,Cheng Chen,Ethiopia,SM462691719,71
331660800000,178,Alois Fuchs,Denmark,SM827297066,89
416160000000,165,Guillermo Bernal,Philippines,SM863093279,75
622137600000,186,Ronald Blanco Soto,Switzerland,SM103173441,94
349372800000,168,Abhishek Singh,Honduras,SM282577414,92
320342400000,179,Lei Xu,Cuba,SM149804449,87
510595200000,184,Eduard Shevchenko,Iran,SM574125951,70
324489600000,173,Francis Reyes,Estonia,SM750264551,89
500227200000,180,Andrei Tanase,Portugal,SM136254197,73
377539200000,180,Igor Basov,Malta,SM754930086,97
330105600000,189,Janos Kocsis,Morocco,SM370368774,75
380908800000,183,Lei Zhang,Slovakia,SM393021345,100
530985600000,165,Michele Almirante,Germany,SM561690516,92
547484400000,181,Manuel Garcia,Bolivia,SM518438823,81
534355200000,175,Zheng Wang,Kenya,SM462515418,86
490291200000,169,Francisco Parra,Spain,SM826810558,98
609433200000,191,Michel Aouadhi,Yemen,SM947320565,71
350150400000,188,Hyo-Jin Lee,Venezuela,SM133393458,99
409161600000,178,Antonio Fernandez,Turkey,SM325574547,83
625852800000,191,Alain Adam,Mauritania,SM674826919,88
618678000000,176,Michael Yang,Turkey,SM965930740,71
368812800000,166,K. Reddy,Kazakhstan,SM407426183,76
318960000000,179,David Jones,Republic_of_Macedonia,SM610084075,76
387993600000,179,Antonio Rodriguez,Afghanistan,SM638730839,72
620060400000,182,Abdul Haris Irama,Singapore,SM443912907,72
405187200000,190,Jie Chen,Israel,SM155913114,88
426009600000,183,Cheb Abdeslam,Swaziland,SM273717059,100
395683200000,179,Hao Zhao,Singapore,SM760341013,73
365875200000,173,Arun Singh,Republic_of_Ireland,SM378252915,91
521910000000,172,V. Singh,Egypt,SM201197002,73
391017600000,189,Eduardo Fernandez,Laos,SM578649155,101
514828800000,185,John Singh,Austria,SM703575256,83
453225600000,173,Chao-Shiuan Chen,Malaysia,SM185695040,92
450720000000,190,Patrick Bona,Bosnia_and_Herzegovina,SM115645991,80
363801600000,188,Andrei Golovin,Italy,SM594808834,86
443721600000,186,Abdul Aman,Hungary,SM417343796,81
367862400000,169,Ashok Kumar,Russia,SM785360287,92
622569600000,189,Lei Wang,Romania,SM578212989,82
530899200000,189,Li Yang,Peru,SM657673893,93
388598400000,187,Djembo LuaLua,Sri_Lanka,SM343949430,76
632160000000,186,Jun Zhang,Namibia,SM593045706,102
531763200000,174,Adil Dar,Slovenia,SM377256503,84
429984000000,183,Richard Williams,Latvia,SM729399542,82
547916400000,189,Cesar Garcia,United_States,SM806178028,71
531158400000,165,Shweta Rao,Brazil,SM367466046,83
427219200000,174,Lin Zhang,Chad,SM254817408,79
535305600000,191,Fritz Hoffmann,Sri_Lanka,SM171519044,91
367603200000,166,Ilias Karvelas,Rwanda,SM142870039,101
